n,lam,beta,<H1>,<-err,\int_0^{beta} \dtau <H1(tau)H1>,<--std,\int_0^{beta} \dtau tau <H1(tau)H1>,<--std,\int_0^{beta/2} \dtau tau <H1(tau)H1>,<--std,rng,Tsteps,steps,stepsPerMeasurement,<sign>,<--std,<q>,qmax,time (s)
2,-1.0929648241206031,5.0,1.1177,0.00333847595,10.6554647,0.0318446671,26.6387014,0.0796083919,6.57878125,0.0198904387,2161158202,20000000,1000000,10,1,0,0.34308,6,12.91
2,-1.0778894472361809,5.0,1.04448,0.00324744546,9.92646994,0.0312557272,24.8161749,0.0781393181,6.1230964,0.0195850395,2161158202,20000000,1000000,10,1,0,0.34218,6,13.01
2,-1.0628140703517588,5.0,0.9821,0.00302459131,9.29926741,0.0287573774,23.2481884,0.071893201,5.73036886,0.0179956374,2161158202,20000000,1000000,10,1,0,0.3447,6,12.76
2,-1.0477386934673367,5.0,0.9144,0.00327423924,8.62022614,0.0311165334,21.5505654,0.0777913334,5.30561254,0.0194380569,2161158202,20000000,1000000,10,1,0,0.34208,6,12.67
2,-1.0326633165829147,5.0,0.84622,0.00324935063,7.94597202,0.0298675611,19.86493,0.0746689029,4.88500427,0.0185214445,2161158202,20000000,1000000,10,1,0,0.34226,6,12.69
2,-1.0175879396984926,5.0,0.78436,0.00294759476,7.32938579,0.0279501191,18.3234645,0.0698752979,4.50021478,0.0174945645,2161158202,20000000,1000000,10,1,0,0.33904,6,12.48
2,-1.0025125628140703,5.0,0.72202,0.00304413294,6.72346636,0.0277471555,16.8086659,0.0693678888,4.12411067,0.0171842989,2161158202,20000000,1000000,10,1,0,0.3306,6,12.4
2,-0.9874371859296482,5.0,0.6673,0.00298658984,6.18428707,0.027643781,15.4607177,0.0691094526,3.78788516,0.0171780035,2161158202,20000000,1000000,10,1,0,0.32442,6,12.51
2,-0.9723618090452262,5.0,0.60258,0.0028310127,5.54704384,0.0261706025,13.8676096,0.0654265062,3.39103631,0.016278616,2161158202,20000000,1000000,10,1,0,0.3211,6,12.85
2,-0.957286432160804,5.0,0.5453,0.00303514223,4.98963879,0.0266815202,12.474097,0.0667038006,3.04466219,0.0163735119,2161158202,20000000,1000000,10,1,0,0.31398,6,12.86
2,-0.9422110552763819,5.0,0.4967,0.00287839899,4.52105431,0.0262699052,11.3026358,0.0656747629,2.75483118,0.0162539657,2161158202,20000000,1000000,10,1,0,0.30622,6,13.02
2,-0.9271356783919599,5.0,0.44416,0.00278384208,4.01273997,0.024221033,10.0318499,0.0605525825,2.43963855,0.0148457278,2161158202,20000000,1000000,10,1,0,0.3004,6,13.26
2,-0.9120603015075377,5.0,0.40604,0.00298518322,3.64700599,0.0262324014,9.1175352,0.0655791879,2.21336352,0.0160677379,2161158202,20000000,1000000,10,1,0,0.2929,6,13.29
2,-0.8969849246231156,5.0,0.36124,0.00233350177,3.21596775,0.0201792258,8.03989912,0.0504484678,1.94688486,0.0123755404,2161158202,20000000,1000000,10,1,0,0.2818,6,13.36
2,-0.8819095477386935,5.0,0.32514,0.00259400018,2.88031271,0.0219559028,7.2007615,0.0548904406,1.74075069,0.0133318626,2161158202,20000000,1000000,10,1,0,0.27754,6,13.56
2,-0.8668341708542714,5.0,0.29388,0.00249203196,2.57566729,0.0213934767,6.4391276,0.0534808411,1.55226542,0.0130599617,2161158202,20000000,1000000,10,1,0,0.26316,6,13.52
2,-0.8517587939698493,5.0,0.26208,0.00233299504,2.27449695,0.0199594291,5.68624237,0.0498985727,1.36619025,0.0121410133,2161158202,20000000,1000000,10,1,0,0.25632,6,13.61
2,-0.8366834170854272,5.0,0.23352,0.00242742828,2.005471,0.0199004224,5.01367751,0.0497510561,1.20164235,0.0119744522,2161158202,20000000,1000000,10,1,0,0.2451,6,13.59
2,-0.8216080402010051,5.0,0.20948,0.00229643481,1.77700813,0.0182781163,4.44252032,0.0456952908,1.0606182,0.0109365409,2161158202,20000000,1000000,10,1,0,0.24028,6,13.6
2,-0.8065326633165829,5.0,0.18732,0.00216100676,1.57590317,0.0166632036,3.93975792,0.041658009,0.937465679,0.00986790935,2161158202,20000000,1000000,10,1,0,0.23486,6,13.63
2,-0.7914572864321608,5.0,0.16872,0.00212213577,1.40131609,0.0159940094,3.50329022,0.0399850235,0.830751862,0.00939326633,2161158202,20000000,1000000,10,1,0,0.22792,6,13.67
2,-0.7763819095477387,5.0,0.15064,0.00192988586,1.23743614,0.0145025144,3.09359034,0.0362562859,0.730438653,0.00855842999,2161158202,20000000,1000000,10,1,0,0.21842,4,13.66
2,-0.7613065326633166,5.0,0.13348,0.00169820316,1.07798583,0.0127936187,2.69496456,0.0319840468,0.632819916,0.00761527546,2161158202,20000000,1000000,10,1,0,0.21136,4,13.74
2,-0.7462311557788945,5.0,0.12156,0.00178003926,0.96156317,0.013101856,2.40390792,0.0327546401,0.560656515,0.00775284679,2161158202,20000000,1000000,10,1,0,0.20634,4,13.62
2,-0.7311557788944724,5.0,0.10742,0.00160751698,0.838013529,0.0115332333,2.09503382,0.0288330832,0.485818331,0.00675235319,2161158202,20000000,1000000,10,1,0,0.20416,6,13.79
2,-0.7160804020100503,5.0,0.0982,0.00166171151,0.755196598,0.0119103036,1.88799149,0.029775759,0.435164771,0.00697662275,2161158202,20000000,1000000,10,1,0,0.19868,6,13.79
2,-0.7010050251256281,5.0,0.08776,0.00147289077,0.669184772,0.010395992,1.67296193,0.0259899799,0.384515822,0.00605589853,2161158202,20000000,1000000,10,1,0,0.19162,6,13.52
2,-0.6859296482412061,5.0,0.0778,0.0015113493,0.576545794,0.0102799342,1.44136448,0.0256998355,0.328075849,0.00591909173,2161158202,20000000,1000000,10,1,0,0.18778,6,13.54
2,-0.670854271356784,5.0,0.06994,0.00132582686,0.514375193,0.00894583551,1.28593798,0.0223645888,0.291233211,0.0051430552,2161158202,20000000,1000000,10,1,0,0.18042,6,13.5
2,-0.6557788944723618,5.0,0.06242,0.00131571228,0.449093113,0.00892505584,1.12273278,0.0223126396,0.252372553,0.00517065255,2161158202,20000000,1000000,10,1,0,0.1721,6,13.52
2,-0.6407035175879398,5.0,0.05576,0.00129599693,0.38648843,0.0082113891,0.966221074,0.0205284727,0.2137555,0.00469618777,2161158202,20000000,1000000,10,1,0,0.17084,6,14.84
2,-0.6256281407035176,5.0,0.05104,0.00128055962,0.353533408,0.00800142892,0.883833519,0.0200035723,0.195208503,0.00457329421,2161158202,20000000,1000000,10,1,0,0.16794,6,14.99
2,-0.6105527638190955,5.0,0.0456,0.00117784092,0.306076613,0.00726022351,0.765191531,0.0181505588,0.167111723,0.00414762512,2161158202,20000000,1000000,10,1,0,0.1632,6,14.84
2,-0.5954773869346734,5.0,0.04072,0.00102161696,0.27097984,0.00653751385,0.6774496,0.0163437846,0.146271204,0.00372115654,2161158202,20000000,1000000,10,1,0,0.15686,6,14.74
2,-0.5804020100502513,5.0,0.0369,0.000981536375,0.238341623,0.0059367963,0.595854057,0.0148419908,0.126586291,0.00336320624,2161158202,20000000,1000000,10,1,0,0.15244,6,14.78
2,-0.5653266331658292,5.0,0.03424,0.00105515069,0.216437329,0.00625178162,0.541093321,0.015629454,0.114417995,0.00351159026,2161158202,20000000,1000000,10,1,0,0.14852,6,14.82
2,-0.550251256281407,5.0,0.03156,0.000916967238,0.192890321,0.00533234828,0.482225803,0.0133308707,0.0998695394,0.00298429953,2161158202,20000000,1000000,10,1,0,0.14602,6,14.69
2,-0.535175879396985,5.0,0.02802,0.000965217582,0.172239557,0.00561406604,0.430598892,0.0140351651,0.0893842891,0.00310069654,2161158202,20000000,1000000,10,1,0,0.13972,6,14.74
2,-0.5201005025125629,5.0,0.02546,0.000888770641,0.151799542,0.00481364359,0.379498855,0.012034109,0.0774975832,0.00265466952,2161158202,20000000,1000000,10,1,0,0.13716,6,14.7
2,-0.5050251256281407,5.0,0.02388,0.000809942236,0.134778554,0.0043538098,0.336946386,0.0108845245,0.0674725912,0.00236812701,2161158202,20000000,1000000,10,1,0,0.1315,6,14.69
2,-0.48994974874371855,5.0,0.02136,0.000856232525,0.124657685,0.00432782378,0.311644211,0.0108195594,0.0625417385,0.0023689303,2161158202,20000000,1000000,10,1,0,0.12978,6,14.64
2,-0.4748743718592965,5.0,0.02082,0.000805671662,0.11685971,0.00405547985,0.292149275,0.0101386996,0.057343268,0.00221741372,2161158202,20000000,1000000,10,1,0,0.12878,6,14.59
2,-0.4597989949748744,5.0,0.01862,0.000805591902,0.0981019713,0.00389243886,0.245254928,0.00973109715,0.0459720102,0.00201768104,2161158202,20000000,1000000,10,1,0,0.1277,6,14.61
2,-0.44472361809045236,5.0,0.01684,0.000751476191,0.0926771271,0.00374262478,0.231692818,0.00935656195,0.0440977111,0.00199644463,2161158202,20000000,1000000,10,1,0,0.12546,6,14.65
2,-0.4296482412060303,5.0,0.01662,0.000783554869,0.089322801,0.00350356704,0.22332759,0.00876147112,0.041518558,0.0017868523,2161158202,20000000,1000000,10,1,0,0.12686,6,15.04
2,-0.414572864321608,5.0,0.01652,0.000779994851,0.0850411814,0.00340630451,0.212602953,0.00851576128,0.0383934013,0.00177951371,2161158202,20000000,1000000,10,1,0,0.12824,6,14.58
2,-0.39949748743718594,5.0,0.01522,0.000787583361,0.073640206,0.00332257942,0.184100515,0.00830644854,0.03162963,0.00167120687,2161158202,20000000,1000000,10,1,0,0.1296,6,14.5
2,-0.3844221105527639,5.0,0.01376,0.000780439584,0.0713590438,0.00306329609,0.17839761,0.00765824023,0.0310814417,0.00154705352,2161158202,20000000,1000000,10,1,0,0.12772,6,14.53
2,-0.3693467336683418,5.0,0.013,0.000751971972,0.0612860985,0.00272710454,0.153215246,0.00681776135,0.0253952893,0.00135178254,2161158202,20000000,1000000,10,1,0,0.1248,6,14.55
2,-0.35427135678391974,5.0,0.0127,0.000683747059,0.0572549798,0.00267080891,0.14313745,0.00667702227,0.023334018,0.00124605259,2161158202,20000000,1000000,10,1,0,0.12232,6,14.46
2,-0.33919597989949746,5.0,0.01062,0.000637879267,0.0514979503,0.00249855792,0.128744876,0.00624639479,0.0206736811,0.00122084288,2161158202,20000000,1000000,10,1,0,0.12124,6,14.45
2,-0.3241206030150754,5.0,0.00976,0.000694043504,0.0462124965,0.00218660084,0.115531241,0.00546650209,0.0177667539,0.00100374158,2161158202,20000000,1000000,10,1,0,0.12032,6,14.51
2,-0.3090452261306533,5.0,0.00936,0.000616344972,0.0454955118,0.00205043805,0.11373878,0.00512609513,0.0177075275,0.000996022373,2161158202,20000000,1000000,10,1,0,0.11508,4,14.51
2,-0.29396984924623126,5.0,0.00878,0.000645066542,0.0401757876,0.00196816144,0.100439469,0.0049204036,0.0143316957,0.000818216557,2161158202,20000000,1000000,10,1,0,0.11586,4,14.52
2,-0.2788944723618092,5.0,0.00856,0.000670450307,0.0400146851,0.00196726616,0.100036713,0.0049181654,0.0147216609,0.000882098068,2161158202,20000000,1000000,10,1,0,0.11342,4,14.34
2,-0.2638190954773869,5.0,0.0073,0.000590452825,0.0364486972,0.00196030356,0.0911217431,0.00490075889,0.013260104,0.00089750677,2161158202,20000000,1000000,10,1,0,0.11272,4,14.36
2,-0.24874371859296485,5.0,0.00712,0.000593490796,0.0345101592,0.0017749041,0.086275398,0.00443726026,0.0116248034,0.000747041717,2161158202,20000000,1000000,10,1,0,0.11144,4,14.36
2,-0.23366834170854278,5.0,0.00574,0.000526229293,0.0312810722,0.00163485845,0.0782026805,0.00408714614,0.010149104,0.00066694902,2161158202,20000000,1000000,10,1,0,0.11164,4,14.35
2,-0.21859296482412072,5.0,0.0056,0.000609298761,0.0312011736,0.00183130586,0.078002934,0.00457826465,0.0104523539,0.000791348445,2161158202,20000000,1000000,10,1,0,0.1097,4,14.39
2,-0.20351758793969865,5.0,0.00628,0.000546480525,0.0305681637,0.00160207429,0.0764204094,0.00400518573,0.00966982345,0.000628615507,2161158202,20000000,1000000,10,1,0,0.10864,4,14.32
2,-0.18844221105527637,5.0,0.00442,0.000503655712,0.0267769764,0.00140295035,0.066942441,0.00350737587,0.00829709925,0.000548202908,2161158202,20000000,1000000,10,1,0,0.10742,4,14.32
2,-0.1733668341708543,5.0,0.00446,0.00050701267,0.0280280493,0.00149928993,0.0700701233,0.00374822482,0.00838114038,0.000532892435,2161158202,20000000,1000000,10,1,0,0.10732,4,14.32
2,-0.15829145728643224,5.0,0.0036,0.000515775238,0.0251561,0.0012615357,0.0628902501,0.00315383926,0.00745852948,0.000481981829,2161158202,20000000,1000000,10,1,0,0.10634,4,14.3
2,-0.14321608040201017,5.0,0.0037,0.000482671615,0.0254441965,0.00146019186,0.0636104913,0.00365047964,0.00769789571,0.000593160994,2161158202,20000000,1000000,10,1,0,0.10698,4,14.31
2,-0.1281407035175881,5.0,0.00384,0.00055411712,0.0248177977,0.00140978623,0.0620444943,0.00352446558,0.00717517638,0.000507651856,2161158202,20000000,1000000,10,1,0,0.10734,4,14.31
2,-0.11306532663316582,5.0,0.00238,0.000548951538,0.0239425628,0.0012473861,0.0598564069,0.00311846524,0.00651267892,0.000404929626,2161158202,20000000,1000000,10,1,0,0.10624,4,14.33
2,-0.09798994974874375,5.0,0.00242,0.000526577187,0.0226681321,0.00119643138,0.0566703301,0.00299107846,0.00631060225,0.000416899222,2161158202,20000000,1000000,10,1,0,0.10624,4,14.31
2,-0.08291457286432169,5.0,0.00226,0.000508531234,0.0221821998,0.00122200764,0.0554554996,0.0030550191,0.00603354772,0.000439225968,2161158202,20000000,1000000,10,1,0,0.10434,4,14.31
2,-0.06783919597989962,5.0,0.0015,0.000522005709,0.022782386,0.00128671528,0.0569559649,0.00321678821,0.00614630489,0.000428564914,2161158202,20000000,1000000,10,1,0,0.1059,4,14.29
2,-0.05276381909547734,5.0,0.00214,0.000497868549,0.022736615,0.00129141381,0.0568415374,0.00322853452,0.00609303162,0.000444394841,2161158202,20000000,1000000,10,1,0,0.10536,4,14.31
2,-0.03768844221105527,5.0,0.0005,0.000573336602,0.0220600584,0.00114179121,0.0551715868,0.00285956299,0.00562720978,0.000346312024,2161158202,20000000,1000000,10,1,0,0.10656,6,14.24
2,-0.022613065326633208,5.0,0.00036,0.000551268708,0.021892953,0.00125662624,0.0547323824,0.0031415656,0.00573292341,0.000394039228,2161158202,20000000,1000000,10,1,0,0.10598,6,14.22
2,-0.007537688442211143,5.0,0.00046,0.000482997668,0.0215966047,0.00118270835,0.0539915117,0.00295677087,0.00579368106,0.000442772993,2161158202,20000000,1000000,10,1,0,0.10594,4,14.2
2,0.007537688442210921,5.0,-0.00046,0.000482997668,0.0215966047,0.00118270835,0.0539915117,0.00295677087,0.00579368106,0.000442772993,2161158202,20000000,1000000,10,1,0,0.10594,4,14.21
2,0.022613065326633208,5.0,-0.00014,0.000514373327,0.0203842755,0.001224376,0.0509606886,0.00306094001,0.00526774905,0.0003868336,2161158202,20000000,1000000,10,1,0,0.10564,6,14.26
2,0.03768844221105527,5.0,-0.00076,0.000466648307,0.0220123838,0.00124949837,0.0550309594,0.00312374592,0.00593205985,0.000441961378,2161158202,20000000,1000000,10,1,0,0.10628,6,14.22
2,0.05276381909547734,5.0,-0.00096,0.000536530577,0.0220654404,0.00116491445,0.055163601,0.00291228612,0.00572296021,0.000372705489,2161158202,20000000,1000000,10,1,0,0.10604,4,14.3
2,0.0678391959798994,5.0,-0.0022,0.000529302033,0.0247071325,0.00129244305,0.0617678313,0.00323110763,0.00683717261,0.000469827057,2161158202,20000000,1000000,10,1,0,0.10598,4,14.32
2,0.08291457286432147,5.0,-0.00164,0.000498634279,0.0208666369,0.00119586312,0.0521665922,0.00298965781,0.00535016638,0.000345031879,2161158202,20000000,1000000,10,1,0,0.1044,4,14.34
2,0.09798994974874375,5.0,-0.00278,0.00054871738,0.0231613971,0.00128352149,0.0579034928,0.00320880373,0.00650974392,0.000477935714,2161158202,20000000,1000000,10,1,0,0.10642,4,14.33
2,0.11306532663316582,5.0,-0.00224,0.000514771365,0.022992581,0.00128490983,0.0574814524,0.00321227457,0.00638331636,0.00045840823,2161158202,20000000,1000000,10,1,0,0.10648,4,14.31
2,0.12814070351758788,5.0,-0.003,0.00054071201,0.0245732802,0.00135658468,0.0614332005,0.0033914617,0.00715788627,0.000501790284,2161158202,20000000,1000000,10,1,0,0.10712,4,14.34
2,0.14321608040200995,5.0,-0.00382,0.000493766769,0.0254856701,0.00145759817,0.0637141752,0.00364399543,0.00773079238,0.000587297085,2161158202,20000000,1000000,10,1,0,0.10736,4,14.31
2,0.158291457286432,5.0,-0.00428,0.000535043443,0.0262149683,0.00142381587,0.0655374206,0.00355953967,0.00775722178,0.000517593971,2161158202,20000000,1000000,10,1,0,0.10566,4,14.31
2,0.1733668341708543,5.0,-0.00486,0.000549846273,0.0278534975,0.0014912424,0.0696337437,0.00372810601,0.00852707017,0.00060770792,2161158202,20000000,1000000,10,1,0,0.10686,4,14.37
2,0.18844221105527637,5.0,-0.00442,0.000503655712,0.0267769764,0.00140295035,0.066942441,0.00350737587,0.00829709925,0.000548202908,2161158202,20000000,1000000,10,1,0,0.10742,4,14.32
2,0.20351758793969843,5.0,-0.00628,0.000546480525,0.0305681637,0.00160207429,0.0764204094,0.00400518573,0.00966982345,0.000628615507,2161158202,20000000,1000000,10,1,0,0.10864,4,14.31
2,0.2185929648241205,5.0,-0.0056,0.000609298761,0.0312011736,0.00183130586,0.078002934,0.00457826465,0.0104523539,0.000791348445,2161158202,20000000,1000000,10,1,0,0.1097,4,14.33
2,0.23366834170854256,5.0,-0.00574,0.000526229293,0.0312810722,0.00163485845,0.0782026805,0.00408714614,0.010149104,0.00066694902,2161158202,20000000,1000000,10,1,0,0.11164,4,14.32
2,0.24874371859296485,5.0,-0.00704,0.000566247423,0.0354146357,0.0018609586,0.0885365893,0.0046523965,0.0124090093,0.000831584855,2161158202,20000000,1000000,10,1,0,0.11304,4,14.39
2,0.2638190954773869,5.0,-0.00786,0.000611537006,0.0376788853,0.00180924057,0.0941972133,0.00452310143,0.0131057775,0.00082593962,2161158202,20000000,1000000,10,1,0,0.11226,4,14.38
2,0.278894472361809,5.0,-0.00884,0.000585138572,0.0404643732,0.00204170363,0.101160933,0.00510425908,0.0149454337,0.00093730038,2161158202,20000000,1000000,10,1,0,0.11362,4,14.35
2,0.29396984924623104,5.0,-0.00958,0.000594227925,0.0443235789,0.00209489614,0.110808947,0.00523724035,0.0167865175,0.000974269657,2161158202,20000000,1000000,10,1,0,0.1142,4,14.51
2,0.3090452261306531,5.0,-0.00998,0.000656446562,0.0456548879,0.00230336438,0.11413722,0.00575841095,0.0173433625,0.00107103468,2161158202,20000000,1000000,10,1,0,0.11542,4,14.46
2,0.3241206030150754,5.0,-0.01142,0.000651484557,0.0537917894,0.00258137343,0.134479474,0.00645343358,0.0218216488,0.00124603893,2161158202,20000000,1000000,10,1,0,0.11908,6,14.51
2,0.33919597989949746,5.0,-0.01062,0.000637879267,0.0514979503,0.00249855792,0.128744876,0.00624639479,0.0206736811,0.00122084288,2161158202,20000000,1000000,10,1,0,0.12124,6,14.45
2,0.3542713567839195,5.0,-0.0127,0.000683747059,0.0572549798,0.00267080891,0.14313745,0.00667702227,0.023334018,0.00124605259,2161158202,20000000,1000000,10,1,0,0.12232,6,14.47
2,0.3693467336683416,5.0,-0.013,0.000751971972,0.0612860985,0.00272710454,0.153215246,0.00681776135,0.0253952893,0.00135178254,2161158202,20000000,1000000,10,1,0,0.1248,6,14.54
2,0.38442211055276365,5.0,-0.01376,0.000780439584,0.0713590438,0.00306329609,0.17839761,0.00765824023,0.0310814417,0.00154705352,2161158202,20000000,1000000,10,1,0,0.12772,6,14.47
2,0.39949748743718594,5.0,-0.01522,0.000787583361,0.073640206,0.00332257942,0.184100515,0.00830644854,0.03162963,0.00167120687,2161158202,20000000,1000000,10,1,0,0.1296,6,14.5
2,0.414572864321608,5.0,-0.01652,0.000779994851,0.0850411814,0.00340630451,0.212602953,0.00851576128,0.0383934013,0.00177951371,2161158202,20000000,1000000,10,1,0,0.12824,6,14.58
2,0.42964824120603007,5.0,-0.01662,0.000783554869,0.089322801,0.00350356704,0.22332759,0.00876147112,0.041518558,0.0017868523,2161158202,20000000,1000000,10,1,0,0.12686,6,14.61
2,0.44472361809045213,5.0,-0.01684,0.000751476191,0.0926771271,0.00374262478,0.231692818,0.00935656195,0.0440977111,0.00199644463,2161158202,20000000,1000000,10,1,0,0.12546,6,14.65
2,0.4597989949748742,5.0,-0.01862,0.000805591902,0.0981019713,0.00389243886,0.245254928,0.00973109715,0.0459720102,0.00201768104,2161158202,20000000,1000000,10,1,0,0.1277,6,14.62
2,0.4748743718592965,5.0,-0.02082,0.000805671662,0.11685971,0.00405547985,0.292149275,0.0101386996,0.057343268,0.00221741372,2161158202,20000000,1000000,10,1,0,0.12878,6,14.6
2,0.48994974874371855,5.0,-0.02136,0.000856232525,0.124657685,0.00432782378,0.311644211,0.0108195594,0.0625417385,0.0023689303,2161158202,20000000,1000000,10,1,0,0.12978,6,14.68
2,0.5050251256281406,5.0,-0.02388,0.000809942236,0.134778554,0.0043538098,0.336946386,0.0108845245,0.0674725912,0.00236812701,2161158202,20000000,1000000,10,1,0,0.1315,6,14.68
2,0.5201005025125629,5.0,-0.02546,0.000888770641,0.151799542,0.00481364359,0.379498855,0.012034109,0.0774975832,0.00265466952,2161158202,20000000,1000000,10,1,0,0.13716,6,14.75
2,0.5351758793969847,5.0,-0.02802,0.000965217582,0.172239557,0.00561406604,0.430598892,0.0140351651,0.0893842891,0.00310069654,2161158202,20000000,1000000,10,1,0,0.13972,6,14.73
2,0.550251256281407,5.0,-0.03156,0.000916967238,0.192890321,0.00533234828,0.482225803,0.0133308707,0.0998695394,0.00298429953,2161158202,20000000,1000000,10,1,0,0.14602,6,14.69
2,0.5653266331658289,5.0,-0.03424,0.00105515069,0.216437329,0.00625178162,0.541093321,0.015629454,0.114417995,0.00351159026,2161158202,20000000,1000000,10,1,0,0.14852,6,14.75
2,0.5804020100502512,5.0,-0.0369,0.000981536375,0.238341623,0.0059367963,0.595854057,0.0148419908,0.126586291,0.00336320624,2161158202,20000000,1000000,10,1,0,0.15244,6,14.79
2,0.5954773869346734,5.0,-0.04072,0.00102161696,0.27097984,0.00653751385,0.6774496,0.0163437846,0.146271204,0.00372115654,2161158202,20000000,1000000,10,1,0,0.15686,6,14.71
