n,tau,lam,beta,H1,H1_std,corr,corr_std,rng,eps,l,Tsteps,steps,stepsPerMeasurement,sign,sign_std,q,qmax,time
100,15.979899497487438,1.0,20.0,-0.931587438,0.00707940818,1.24439057,0.0113558513,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.9
100,16.080402010050253,1.0,20.0,-0.931587438,0.00707940818,1.25295411,0.0113971194,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.93
100,16.180904522613066,1.0,20.0,-0.931587438,0.00707940818,1.26176879,0.0114377684,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.96
100,16.28140703517588,1.0,20.0,-0.931587438,0.00707940818,1.27084088,0.0114776976,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.05
100,16.381909547738694,1.0,20.0,-0.931587438,0.00707940818,1.28017683,0.0115168084,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.78
100,16.48241206030151,1.0,20.0,-0.931587438,0.00707940818,1.28978328,0.0115550055,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.08
100,16.582914572864322,1.0,20.0,-0.931587438,0.00707940818,1.29966707,0.0115921987,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.93
100,16.683417085427138,1.0,20.0,-0.931587438,0.00707940818,1.30983522,0.0116283042,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.06
100,16.78391959798995,1.0,20.0,-0.931587438,0.00707940818,1.32029497,0.0116632469,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.91
100,16.884422110552766,1.0,20.0,-0.931587438,0.00707940818,1.33105377,0.0116969623,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26
100,16.984924623115578,1.0,20.0,-0.931587438,0.00707940818,1.34211926,0.0117293996,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.94
100,17.085427135678394,1.0,20.0,-0.931587438,0.00707940818,1.35349933,0.0117605241,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.96
100,17.185929648241206,1.0,20.0,-0.931587438,0.00707940818,1.36520207,0.011790321,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.94
100,17.286432160804022,1.0,20.0,-0.931587438,0.00707940818,1.37723583,0.0118187994,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.95
100,17.386934673366834,1.0,20.0,-0.931587438,0.00707940818,1.38960918,0.0118459963,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.97
100,17.48743718592965,1.0,20.0,-0.931587438,0.00707940818,1.40233092,0.0118719819,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.96
100,17.587939698492463,1.0,20.0,-0.931587438,0.00707940818,1.41541014,0.0118968656,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.25
100,17.68844221105528,1.0,20.0,-0.931587438,0.00707940818,1.42885616,0.0119208018,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.33
100,17.78894472361809,1.0,20.0,-0.931587438,0.00707940818,1.44267857,0.0119439981,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.25
100,17.889447236180906,1.0,20.0,-0.931587438,0.00707940818,1.45688725,0.0119667229,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.46
100,17.98994974874372,1.0,20.0,-0.931587438,0.00707940818,1.47149234,0.0119893145,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.23
100,18.090452261306535,1.0,20.0,-0.931587438,0.00707940818,1.4865043,0.0120121919,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.37
100,18.190954773869347,1.0,20.0,-0.931587438,0.00707940818,1.50193389,0.0120358654,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.39
100,18.291457286432163,1.0,20.0,-0.931587438,0.00707940818,1.51779218,0.012060949,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.23
100,18.391959798994975,1.0,20.0,-0.931587438,0.00707940818,1.53409059,0.0120881736,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.25
100,18.49246231155779,1.0,20.0,-0.931587438,0.00707940818,1.55084092,0.0121184008,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.32
100,18.592964824120603,1.0,20.0,-0.931587438,0.00707940818,1.56805534,0.0121526372,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.32
100,18.69346733668342,1.0,20.0,-0.931587438,0.00707940818,1.58574649,0.0121920494,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.26
100,18.79396984924623,1.0,20.0,-0.931587438,0.00707940818,1.60392752,0.0122379778,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.23
100,18.894472361809047,1.0,20.0,-0.931587438,0.00707940818,1.62261218,0.0122919498,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.24
100,18.99497487437186,1.0,20.0,-0.931587438,0.00707940818,1.64181497,0.012355691,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.21
100,19.095477386934675,1.0,20.0,-0.931587438,0.00707940818,1.66155135,0.0124311332,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.41
100,19.195979899497488,1.0,20.0,-0.931587438,0.00707940818,1.68183805,0.0125204186,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.97
100,19.296482412060303,1.0,20.0,-0.931587438,0.00707940818,1.70269355,0.0126258989,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.44
100,19.396984924623116,1.0,20.0,-0.931587438,0.00707940818,1.72413875,0.0127501293,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.03
100,19.49748743718593,1.0,20.0,-0.931587438,0.00707940818,1.74619808,0.0128958601,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.98
100,19.597989949748744,1.0,20.0,-0.931587438,0.00707940818,1.76890106,0.0130660289,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.99
100,19.69849246231156,1.0,20.0,-0.931587438,0.00707940818,1.79228479,0.0132637689,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.99
100,19.798994974874372,1.0,20.0,-0.931587438,0.00707940818,1.81639756,0.013492458,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,25.94
100,19.899497487437188,1.0,20.0,-0.931587438,0.00707940818,1.84130447,0.013755864,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,26.15
100,20.0,1.0,20.0,-0.931587438,0.00707940818,1.86709586,0.0140584966,3026438146,None,59,100000,1000000,10,0.99946,0.000359654006,2.61362,8,24.67
100,0.0,1.0,20.0,-0.941913667,0.00611811384,1.88680665,0.0122536541,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,11.97
100,0.10050251256281408,1.0,20.0,-0.941913667,0.00611811384,1.85944126,0.012019163,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.34
100,0.20100502512562815,1.0,20.0,-0.941913667,0.00611811384,1.83301818,0.0118335636,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.3
100,0.30150753768844224,1.0,20.0,-0.941913667,0.00611811384,1.80745932,0.0116898009,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.31
100,0.4020100502512563,1.0,20.0,-0.941913667,0.00611811384,1.78270626,0.0115818753,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.32
100,0.5025125628140704,1.0,20.0,-0.941913667,0.00611811384,1.75871372,0.0115044716,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.33
100,0.6030150753768845,1.0,20.0,-0.941913667,0.00611811384,1.73544522,0.0114527977,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.3
100,0.7035175879396985,1.0,20.0,-0.941913667,0.00611811384,1.71287028,0.0114225213,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.33
100,0.8040201005025126,1.0,20.0,-0.941913667,0.00611811384,1.69096256,0.0114097446,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.3
100,0.9045226130653267,1.0,20.0,-0.941913667,0.00611811384,1.6696986,0.011410991,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.61
100,1.0050251256281408,1.0,20.0,-0.941913667,0.00611811384,1.64905703,0.0114231909,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.58
100,1.105527638190955,1.0,20.0,-0.941913667,0.00611811384,1.62901803,0.0114436628,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.58
100,1.206030150753769,1.0,20.0,-0.941913667,0.00611811384,1.60956298,0.0114700889,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.62
100,1.306532663316583,1.0,20.0,-0.941913667,0.00611811384,1.59067421,0.0115004868,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.6
100,1.407035175879397,1.0,20.0,-0.941913667,0.00611811384,1.57233484,0.0115331788,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.57
100,1.5075376884422111,1.0,20.0,-0.941913667,0.00611811384,1.55452865,0.0115667606,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.56
100,1.6080402010050252,1.0,20.0,-0.941913667,0.00611811384,1.53724005,0.0116000701,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.65
100,1.7085427135678393,1.0,20.0,-0.941913667,0.00611811384,1.52045398,0.0116321583,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.62
100,1.8090452261306533,1.0,20.0,-0.941913667,0.00611811384,1.50415589,0.0116622616,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.62
100,1.9095477386934674,1.0,20.0,-0.941913667,0.00611811384,1.4883317,0.0116897771,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.63
100,2.0100502512562817,1.0,20.0,-0.941913667,0.00611811384,1.47296778,0.0117142398,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.64
100,2.1105527638190957,1.0,20.0,-0.941913667,0.00611811384,1.45805092,0.0117353029,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.61
100,2.21105527638191,1.0,20.0,-0.941913667,0.00611811384,1.44356835,0.0117527198,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.61
100,2.311557788944724,1.0,20.0,-0.941913667,0.00611811384,1.42950766,0.0117663287,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.63
100,2.412060301507538,1.0,20.0,-0.941913667,0.00611811384,1.41585685,0.0117760395,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.59
100,2.512562814070352,1.0,20.0,-0.941913667,0.00611811384,1.40260428,0.0117818215,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.6
100,2.613065326633166,1.0,20.0,-0.941913667,0.00611811384,1.38973867,0.0117836937,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.6
100,2.71356783919598,1.0,20.0,-0.941913667,0.00611811384,1.37724909,0.011781716,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.61
100,2.814070351758794,1.0,20.0,-0.941913667,0.00611811384,1.36512495,0.0117759818,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.6
100,2.9145728643216082,1.0,20.0,-0.941913667,0.00611811384,1.35335598,0.0117666113,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.6
100,3.0150753768844223,1.0,20.0,-0.941913667,0.00611811384,1.34193222,0.0117537465,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.61
100,3.1155778894472363,1.0,20.0,-0.941913667,0.00611811384,1.33084404,0.011737546,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.62
100,3.2160804020100504,1.0,20.0,-0.941913667,0.00611811384,1.32008209,0.0117181814,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.62
100,3.3165829145728645,1.0,20.0,-0.941913667,0.00611811384,1.30963732,0.0116958337,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.66
100,3.4170854271356785,1.0,20.0,-0.941913667,0.00611811384,1.29950096,0.0116706902,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,13.58
100,3.5175879396984926,1.0,20.0,-0.941913667,0.00611811384,1.28966451,0.0116429428,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.33
100,3.6180904522613067,1.0,20.0,-0.941913667,0.00611811384,1.28011973,0.0116127851,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.32
100,3.7185929648241207,1.0,20.0,-0.941913667,0.00611811384,1.27085865,0.0115804109,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.32
100,3.819095477386935,1.0,20.0,-0.941913667,0.00611811384,1.26187355,0.0115460131,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.34
100,3.919597989949749,1.0,20.0,-0.941913667,0.00611811384,1.25315693,0.011509782,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.32
100,4.020100502512563,1.0,20.0,-0.941913667,0.00611811384,1.24470156,0.0114719044,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.34
100,4.120603015075377,1.0,20.0,-0.941913667,0.00611811384,1.23650041,0.0114325631,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.34
100,4.2211055276381915,1.0,20.0,-0.941913667,0.00611811384,1.22854669,0.0113919356,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.36
100,4.3216080402010055,1.0,20.0,-0.941913667,0.00611811384,1.22083381,0.0113501941,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.95
100,4.42211055276382,1.0,20.0,-0.941913667,0.00611811384,1.21335541,0.0113075046,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.43
100,4.522613065326634,1.0,20.0,-0.941913667,0.00611811384,1.20610532,0.0112640269,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.65
100,4.623115577889448,1.0,20.0,-0.941913667,0.00611811384,1.19907755,0.0112199143,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.41
100,4.723618090452262,1.0,20.0,-0.941913667,0.00611811384,1.19226635,0.0111753129,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.35
100,4.824120603015076,1.0,20.0,-0.941913667,0.00611811384,1.18566611,0.0111303623,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.39
100,4.92462311557789,1.0,20.0,-0.941913667,0.00611811384,1.17927143,0.0110851947,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.44
100,5.025125628140704,1.0,20.0,-0.941913667,0.00611811384,1.17307706,0.0110399354,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,19.07
100,5.125628140703518,1.0,20.0,-0.941913667,0.00611811384,1.16707796,0.0109947027,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.36
100,5.226130653266332,1.0,20.0,-0.941913667,0.00611811384,1.16126922,0.0109496077,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.54
100,5.326633165829146,1.0,20.0,-0.941913667,0.00611811384,1.15564611,0.0109047546,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.45
100,5.42713567839196,1.0,20.0,-0.941913667,0.00611811384,1.15020406,0.0108602407,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.35
100,5.527638190954774,1.0,20.0,-0.941913667,0.00611811384,1.14493863,0.0108161567,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.43
100,5.628140703517588,1.0,20.0,-0.941913667,0.00611811384,1.13984557,0.0107725864,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.33
100,5.728643216080402,1.0,20.0,-0.941913667,0.00611811384,1.13492073,0.0107296075,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.33
100,5.8291457286432165,1.0,20.0,-0.941913667,0.00611811384,1.13016014,0.010687291,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.38
100,5.9296482412060305,1.0,20.0,-0.941913667,0.00611811384,1.12555994,0.0106457022,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.34
100,6.030150753768845,1.0,20.0,-0.941913667,0.00611811384,1.12111643,0.0106049001,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.33
100,6.130653266331659,1.0,20.0,-0.941913667,0.00611811384,1.11682601,0.0105649382,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.4
100,6.231155778894473,1.0,20.0,-0.941913667,0.00611811384,1.11268524,0.0105258645,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.38
100,6.331658291457287,1.0,20.0,-0.941913667,0.00611811384,1.10869077,0.0104877217,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.6
100,6.432160804020101,1.0,20.0,-0.941913667,0.00611811384,1.1048394,0.0104505475,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.41
100,6.532663316582915,1.0,20.0,-0.941913667,0.00611811384,1.10112804,0.0104143747,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.38
100,6.633165829145729,1.0,20.0,-0.941913667,0.00611811384,1.0975537,0.0103792314,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.42
100,6.733668341708543,1.0,20.0,-0.941913667,0.00611811384,1.09411353,0.0103451418,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.42
100,6.834170854271357,1.0,20.0,-0.941913667,0.00611811384,1.09080477,0.0103121255,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,19.26
100,6.934673366834171,1.0,20.0,-0.941913667,0.00611811384,1.08762478,0.0102801986,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.39
100,7.035175879396985,1.0,20.0,-0.941913667,0.00611811384,1.08457101,0.0102493736,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.63
100,7.135678391959799,1.0,20.0,-0.941913667,0.00611811384,1.08164102,0.0102196593,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.57
100,7.236180904522613,1.0,20.0,-0.941913667,0.00611811384,1.07883248,0.010191062,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.63
100,7.336683417085427,1.0,20.0,-0.941913667,0.00611811384,1.07614315,0.0101635845,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.56
100,7.437185929648241,1.0,20.0,-0.941913667,0.00611811384,1.07357088,0.0101372276,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.57
100,7.5376884422110555,1.0,20.0,-0.941913667,0.00611811384,1.07111363,0.0101119892,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.56
100,7.63819095477387,1.0,20.0,-0.941913667,0.00611811384,1.06876944,0.0100878656,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.54
100,7.738693467336684,1.0,20.0,-0.941913667,0.00611811384,1.06653645,0.0100648507,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.57
100,7.839195979899498,1.0,20.0,-0.941913667,0.00611811384,1.06441289,0.0100429372,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.57
100,7.939698492462312,1.0,20.0,-0.941913667,0.00611811384,1.06239706,0.010022116,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.63
100,8.040201005025127,1.0,20.0,-0.941913667,0.00611811384,1.06048737,0.0100023771,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.55
100,8.14070351758794,1.0,20.0,-0.941913667,0.00611811384,1.05868231,0.0099837093,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.53
100,8.241206030150755,1.0,20.0,-0.941913667,0.00611811384,1.05698043,0.00996610071,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.56
100,8.341708542713569,1.0,20.0,-0.941913667,0.00611811384,1.0553804,0.00994953883,2781301355,None,36,100000,1000000,10,0.99778,0.000692969861,2.8156,10,18.56
